167	Opening Bell 10 March | Asian markets slump	http://www.livemint.com/Money/3wB94xRNBhiCci49b8mjGN/Opening-Bell-10-March--Asian-markets-slump.html	Livemint	b
168	3 Predictions for the New Week	http://www.fool.com/investing/general/2014/03/09/3-predictions-for-the-new-week.aspx	Motley Fool	b
169	The Dow's 5 Most Hated Stocks	http://www.fool.com/investing/general/2014/03/08/the-dows-5-most-hated-stocks.aspx	Motley Fool	b
170	This Week's Top Dow Stocks	http://www.fool.com/investing/general/2014/03/08/this-weeks-top-dow-stocks.aspx	Motley Fool	b
171	Bull Market Rivals '90s At Half Valuation As Demand Broadens	http://www.fa-mag.com/news/bull-market-rivals--90s-at-half-valuation-as-demand-broadens-17215.html	Financial Advisor Magazine	b
172	Bull Still Charging After Five Years	http://www.news-register.net/page/content.detail/id/596864/Bull-Still-Charging-After-Five-Y---.html	Wheeling News Register	b
173	A Secular Bull Market Arises From the 2009 Shadows	http://investorplace.com/2014/03/2009-secular-bull-market/	Investorplace.com	b
174	U.S. Stock-Index Futures Are Little Changed After S&P 500 Record	http://www.sddt.com/News/article.cfm\?SourceCode=20140310ff	San Diego Source \(subscription\)	b
175	US Stocks Fall as Commodity Shares Lead Drop on China	http://www.businessweek.com/news/2014-03-10/u-dot-s-dot-stock-index-futures-are-little-changed-after-s-and-p-500-record	Businessweek	b
176	Winners and losers of the bull market	http://money.cnn.com/2014/03/09/investing/stock-market-lookahead/	CNNMoney	b
177	"Despite obstacles, the bull market turns 5"	http://seattletimes.com/html/businesstechnology/2023092711_apxbullmarketfiveyears.html	The Seattle Times	b
178	What Comes Next as the Bull Market Turns Five?	http://investorplace.com/2014/03/comes-next-bull-market-turns-five/	Investorplace.com	b
179	"Happy 5th birthday, bull market"	http://jamaica-gleaner.com/gleaner/20140310/int/int1.html	Jamaica Gleaner	b
180	Morning MoneyBeat: Will Bull Market Make It to Six?	http://blogs.wsj.com/moneybeat/2014/03/10/morning-moneybeat-will-bull-market-make-it-to-six/\?mod=WSJ_LatestHeadlines	Wall Street Journal \(blog\)	b
181	What the bull market has meant for Europe	http://www.cnbc.com/id/101479206	CNBC.com	b
182	"Despite obstacles, bull market turns 5"	http://www.times-gazette.com/ap%20general%20news/2014/03/10/despite-obstacles-bull-market-turns-5	Ashland Times Gazette \(subscription\)	b
183	"Despite crises, 5-year bull market may keep running"	http://www.bostonglobe.com/business/2014/03/09/despite-obstacles-bull-market-turns/dAUfXD4zhG9YLFfHqL1WcP/story.html	Boston Globe	b
184	"Despite many obstacles, bull market run turns 5"	http://www.toledoblade.com/Stock-Market/2014/03/10/Despite-many-obstacles-bull-market-run-turns-5.html	Toledo Blade	b
185	"Despite several obstacles, the bull market makes it to year 5"	http://gctelegram.com/news/business/f0007-BC-US-BullMarket-FiveYe-03-09-1646	The Garden City Telegram	b
186	Bull market charges into sixth year	http://www.stltoday.com/news/national/bull-market-charges-into-sixth-year/article_f4bcd4cd-c112-53a5-a95d-eab9f4603374.html	STLtoday.com	b
187	The Bull Market Turns 5: Don't Break Out the Bubbly	http://www.thefiscaltimes.com/Columns/2014/03/09/Bull-Market-Turns-5-Don-t-Break-Out-Champagne	The Fiscal Times	b
188	Bull market marks 5th birthday	http://wwlp.com/2014/03/09/bull-market-marks-5th-birthday/	WWLP 22News	b
189	The 10 Best Stocks of the Bull Market	http://www.kiplinger.com/slideshow/investing/T052-S003-the-10-best-stocks-of-the-bull-market/	Kiplinger Personal Finance	b
190	The 10 Worst Stocks of the Bull Market	http://www.kiplinger.com/slideshow/investing/T052-S003-the-10-worst-stocks-of-the-bull-market/	Kiplinger Personal Finance	b
191	The Bull at 5: Where Do Stocks Go From Here?	http://www.fool.com/investing/general/2014/03/09/the-bull-at-5-where-do-stocks-go-from-here.aspx	Motley Fool	b
192	Bull market celebrates 5th birthday; fourth-longest run for S&P 500 stocks since  ...	http://www.startribune.com/politics/national/249187161.html	Minneapolis Star Tribune	b
193	"Happy Birthday, Bull"	http://online.barrons.com/article/SB50001424053111904628504579417220757475770.html\?mod=googlenews_barrons	Barron's	b
194	Huge 5-year fund returns? Don't be misled	http://seattletimes.com/html/businesstechnology/2023026953_pffiveyearreturnsxml.html	The Seattle Times	b
195	Bull market still has some sizzle	http://www.cnbc.com/id/101476476	CNBC.com	b
196	Why the Five-Year Anniversary of the Stock Market Crash This Week Has  ...	http://moneymorning.com/2014/03/07/five-year-anniversary-stock-market-crash-week-investors-worried/	Money Morning	b
197	Stocks Mark Five-year Anniversary Of 2009 Low With Record Highs	http://www.thestreet.com/story/12521118/1/stocks-mark-five-year-anniversary-of-2009-low-with-record-highs.html	TheStreet.com	b
198	What this stock bull market needs to live a 6th year	http://www.marketwatch.com/story/what-this-stock-bull-market-needs-to-live-a-6th-year-2014-03-06	MarketWatch	b
199	Bitcoin Exchange Mt. Gox Seeks US Bankruptcy Relief	http://www.law360.com/articles/516804/bitcoin-exchange-mt-gox-seeks-us-bankruptcy-relief	Law360 \(subscription\)	b
200	Mt. Gox files for US bankruptcy to halt class action	http://www.reuters.com/article/2014/03/10/us-bitcoin-mtgox-bankruptcy-idUSBREA290WU20140310	Reuters	b
201	Bitcoin exchange Mt. Gox files for US bankruptcy protection	http://www.theglobeandmail.com/report-on-business/international-business/us-business/bitcoin-exchange-mt-gox-files-for-us-bankruptcy-protection/article17392957/	The Globe and Mail	b
202	Hackers Claim Mt. Gox CEO Mark Karpeles Held 'Stolen' Customer Bitcoins	http://www.designntrend.com/articles/11510/20140310/hackers-strike-again-claiming-mt-gox-ceo-mark-karpeles-held-customer-bitcoins.htm	Design \& Trend	b
203	Mt. Gox Files For US Chapter 15 Bankruptcy	http://www.benzinga.com/news/14/03/4378204/mt-gox-files-for-u-s-chapter-15-bankruptcy	Benzinga	b
204	Getting Goxed: Mt. Gox's US bankruptcy and hacker attack	http://blog.sfgate.com/techchron/2014/03/10/getting-goxed-mt-goxs-u-s-bankruptcy-and-hacker-attack/	San Francisco Chronicle \(blog\)	b
205	Report: Mt. Gox CEO Holding 'Stolen' Bitcoins	"http://www.pcmag.com/article2/0,2817,2454756,00.asp"	PC Magazine	b
206	The Mt. Gox Saga Just Got Way More Twisted	http://www.entrepreneur.com/article/232084	Entrepreneur	b
207	"Hackers take over Mt. Gox CEO's blog, post claimed evidence of fraud"	http://www.examiner.com/article/hackers-take-over-mt-gox-ceo-s-blog-post-claimed-evidence-of-fraud	Examiner.com	b
208	UPDATE 1-Mt. Gox files for US bankruptcy to halt class action	http://in.reuters.com/article/2014/03/10/bitcoin-mtgox-bankruptcy-idINL2N0M70ZW20140310	Reuters	b
209	"Mt. Gox Chief Stole 100000 Bitcoins, Hackers Claim"	http://www.informationweek.com/security/attacks-and-breaches/mt-gox-chief-stole-100000-bitcoins-hackers-claim/d/d-id/1114197\?_mc=RSS_IWK_EDT	InformationWeek	b
210	Mt. Gox files for US bankruptcy to halt class action 0	http://www.lfpress.com/2014/03/10/mt-gox-files-for-us-bankruptcy-to-halt-class-action	London Free Press	b
211	Mt. Gox files for US bankruptcy	http://profit.ndtv.com/news/corporates/article-mt-gox-files-for-u-s-bankruptcy-to-halt-class-action-382639	NDTV	b
212	Mt. Gox Files for Chapter 15 Bankruptcy Protection in US	http://www.ibtimes.co.uk/mt-gox-files-chapter-15-bankruptcy-protection-us-1439688	International Business Times UK	b
213	Anonymous hackers claim MtGox still has 'stolen' Bitcoins	http://www.scmagazineuk.com/anonymous-hackers-claim-mtgox-still-has-stolen-bitcoins/article/337507/	SC Magazine UK	b
214	Mt. Gox files for Chapter 15 bankruptcy in the US	http://blogs.marketwatch.com/thetell/2014/03/10/mt-gox-files-for-chapter-15-bankruptcy-in-the-u-s/	MarketWatch \(blog\)	b
215	"Mt. Gox Bitcoin exchange files for bankruptcy in the U.S., hackers reveal more  ..."	http://www.techtimes.com/articles/4247/20140310/mt-gox-bitcoin-exchange-files-for-bankruptcy-in-the-u-s-hackers-reveal-more-inside-info.htm	Tech Times	b
216	Hackers allege Mt. Gox head controls 'stolen' Bitcoin; fraud committed	http://www.upi.com/Top_News/World-News/2014/03/10/Hackers-allege-Mt-Gox-head-controls-stolen-Bitcoin-fraud-committed/UPI-77561394467838/	UPI.com	b
217	Mt. Gox files for US bankruptcy protection	http://ca.reuters.com/article/technologyNews/idCABREA290WU20140310	Reuters Canada	b
218	Mt. Gox Seeks US Court Protection During Japan Bankruptcy	http://www.moneynews.com/Markets/bitcoin-mt-gox-bankruptcy-digital-currency/2014/03/10/id/557058	Moneynews	b
219	Bitcoin exchange Mt. Gox files for bankruptcy in the US	http://www.engadget.com/2014/03/10/mt-gox-us-bankruptcy/	Engadget	b
220	Hackers claim bankrupt Mt. Gox still has customers' Bitcoins	http://www.theverge.com/2014/3/10/5489582/mt-gox-hackers-say-exchange-still-has-customers-bitcoins	The Verge	b
221	Hackers accuse Mt. Gox of pocketing users' Bitcoins	http://www.itpro.co.uk/security/21796/hackers-accuse-mt-gox-of-pocketing-users-bitcoins\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+ITPro%2FSecurity+(IT+PRO+-+Security)	IT PRO	b
222	Mt. Gox Seeks US Court Protection During Japan Bankruptcy (2)	http://www.businessweek.com/news/2014-03-10/mt-dot-gox-seeks-u-dot-s-dot-court-protection-during-japan-bankruptcy-1	Businessweek	b
223	RPT-Mt. Gox files for US bankruptcy protection	http://in.reuters.com/article/2014/03/10/bitcoin-mtgox-bankruptcy-idINWEN00CP020140310	Reuters	b
224	Mt. Gox Seeks U.S. Court Shield During Japan Bankruptcy	http://www.bloomberg.com/news/2014-03-10/mt-gox-seeks-u-s-court-shield-during-japan-bankruptcy.html	Bloomberg	b
225	Bitcoin exchange seeks U.S. bankruptcy protection	http://thehill.com/blogs/on-the-money/banking-financial-institutions/200328-bitcoin-exchange-seeks-us-bankruptcy	The Hill \(blog\)	b
226	"Hackers Leak Mt. Gox Database, Reveal Blog of Former CEO"	http://blogs.sfweekly.com/thesnitch/2014/03/hackers_leak_mt_gox_database_r.php	SF Weekly \(blog\)	b
227	Hackers Accuse Mt. Gox Bitcoin Of Fraud After Hack	http://www.geeky-gadgets.com/hackers-accuse-mt-gox-bitcoin-of-fraud-after-hack-10-03-2014/	Geeky gadgets	b
228	Bitcoin Mt. Gox Crash: Hackers Claim Mark Karpeles Lied About Bitcoin Balance	http://www.ibtimes.co.uk/mt-gox-hackers-claim-ceo-mark-karpeles-lied-about-bitcoin-balance-1439562	International Business Times UK	b
229	"MtGox ""fraud evidence"" hacked and published, complete with Bitcoin wallet  ..."	http://gigaom.com/2014/03/10/mtgox-data-hacked-and-published-complete-with-bitcoin-wallet-stealing-malware/	GigaOM	b
230	MT. Gox Botcoin Exchange Files For Bankruptcy In The US	http://www.geeky-gadgets.com/mt-gox-botcoin-exchange-files-for-bankruptcy-in-the-us-10-03-2014/	Geeky gadgets	b
231	Hackers Claim Mt. Gox Sat on 'Stolen' Bitcoin	http://www.newser.com/story/183534/hackers-claim-mt-gox-sat-on-stolen-bitcoin.html\?utm_source=part&amp;utm_medium=thestreet&amp;utm_campaign=s5	Newser	b
232	Mt. Gox files for US bankruptcy amid new hacker claims	http://www.slashgear.com/mt-gox-files-for-us-bankruptcy-amid-new-hacker-claims-10320114/	SlashGear	b
233	"'Hacked docs' prove MtGox has 1 MILLION Bitcoins, claim blog-snatchers"	http://www.theregister.co.uk/2014/03/10/mtgox_files_bankruptcy_us_1million_bitcoins_say_hackers/	Register	b
234	Mt. Gox files for bankruptcy in US	http://www.zdnet.com/mt-gox-files-for-bankruptcy-in-u-s-7000027136/	ZDNet	b
235	MtGox boss Mark Karpeles targeted by hackers	http://www.digitalspy.co.uk/tech/news/a556605/mtgox-boss-mark-karpeles-targeted-by-hackers.html	Digital Spy UK	b
236	MtGox 'fraud' detailed on CEO's hacked blog	http://www.wired.co.uk/news/archive/2014-03/10/mt-gox-fraud-allegation	Wired.co.uk	b
237	So Where Are Mt Gox's Stolen Bitcoin Millions?	http://www.infosecurity-magazine.com/view/37360/so-where-are-mt-goxs-stolen-bitcoin-millions	Infosecurity Magazine	b
238	Does Mt. Gox CEO still control all those stolen bitcoins?	http://www.foxnews.com/tech/2014/03/10/does-mt-gox-ceo-still-control-stolen-bitcoins/	Fox News	b
239	Hackers Claim to Have Evidence of Fraud Surrounding Mt. Gox Closure	http://socialtimes.com/hackers-claim-evidence-fraud-surrounding-mtgox-closure_b144468	Social Times \(blog\)	b
240	"Mt. Gox, Mark Karpeles Targeted In Alleged Bitcoin Hack"	http://readwrite.com/2014/03/10/mt-gox-mark-karpeles-targeted-alleged-bitcoin-hack-bankruptcy	ReadWrite	b
241	Bitcoin exchange Mt. Gox files for US bankruptcy	http://nypost.com/2014/03/10/bitcoin-exchange-mt-gox-files-for-us-bankruptcy/	New York Post	b
242	The Daily Docket: Mt. Gox Files for Chapter 15	http://blogs.wsj.com/bankruptcy/2014/03/10/the-daily-docket-mt-gox-files-for-chapter-15/	Wall Street Journal \(blog\)	b
243	"Hackers dox Mt. Gox CEO, say they have proof of fraud"	http://www.net-security.org/secworld.php\?id=16495	Help Net Security	b
244	"Mt. Gox CEO's blog hacked, allegedly reveals company's true Bitcoin balances"	http://www.pcworld.com/article/2106200/mt-gox-ceos-blog-goes-blank-after-alleged-hack.html	PCWorld	b
245	Why I Do Not Trust Bitcoin	http://seekingalpha.com/article/2077823-why-i-do-not-trust-bitcoin\?source=google_news	Seeking Alpha	b
246	Mt. Gox CEO's personal blog hacked	http://www.bizjournals.com/washington/blog/techflash/2014/03/mt-gox-ceos-personal-blog-hacked.html	Washington Business Journal \(blog\)	b
247	Mt Gox Customers Hack Karpales' Account to Post Evidence of Alleged Fraud	http://www.escapistmagazine.com/news/view/132788-Mt-Gox-Customers-Hack-Karpales-Account-to-Post-Evidence-of-Alleged-Fraud	The Escapist	b
248	Bitcoin credibility in the balance as woes spread	http://www.globaltimes.cn/content/847435.shtml	Global Times	b
249	Australian Bitcoin traders burnt in Mt.Gox crash	http://www.afr.com/p/technology/australian_bitcoin_traders_burnt_Q5G0ljoMMxeYPvdvUPzaRI	The Australian Financial Review	b
250	"Hackers call Mt. Gox CEO a liar, say he still controls 'stolen' bitcoin"	http://bgr.com/2014/03/10/mt-gox-fraud-accusations-hackers/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed:%20TheBoyGeniusReport%20(BGR%20%7C%20Boy%20Genius%20Report)	BGR	b
2170	George Zimmerman Has an Armed Life on the Move	http://www.wltx.com/story/news/nation/2014/03/10/george-zimmerman-life-trayvon-gun/6275113/	WLTX.com	e
2171	George Zimmerman Signs Autographs At Florida Gun Show	http://www.huffingtonpost.co.uk/2014/03/10/george-zimmerman-signed-autographs_n_4938486.html\?utm_hp_ref=uk	Huffington Post UK	e
2172	George Zimmerman Signed Autographs at an Orlando Gun Show ?�� But Only 20  ...	http://www.blacknews.com/news/george-zimmerman-signed-autographs-at-an-orlando-gun-show-but-only-20-people-showed-up101101.html	BlackNews.com \(press release\)	e
2173	George Zimmerman back in controversy	http://www.wtxl.com/news/florida_news/george-zimmerman-back-in-controversy/article_0ca03ea0-a8c3-11e3-938c-001a4bcf6878.html	WTXL ABC 27	e
2174	George Zimmerman signs autographs at a Florida gun show	http://www.msnbc.com/the-last-word/zimmerman-signs-autographs-gun-show	MSNBC	e
2175	George Zimmerman Signs Autographs At Gun Show	http://www.webpronews.com/george-zimmerman-signs-autographs-at-gun-show-2014-03	WebProNews	e
2176	George Zimmerman Fails To Cash In On Murder as Few Show Up To Meet Him  ...	http://www.politicususa.com/2014/03/10/george-zimmerman-fails-cash-murder-show-meet-gun-show.html	PoliticusUSA	e
2177	Homeless Zimmerman Signs Autographs at Gun Show	http://www.newsmax.com/US/george-zimmerman-interview-gun-show-trayvon-martin/2014/03/10/id/557176	Newsmax.com	e
2178	George Zimmerman Fails to Kill at Gun Show	http://www.tmz.com/2014/03/10/george-zimmerman-gun-store-autograph-bbq-orlando/	TMZ.com	e
2179	George Zimmerman Was the Special Guest at a Gun Show This Weekend	http://jezebel.com/george-zimmerman-was-the-special-guest-at-a-gun-show-th-1540696903	Jezebel	e
2180	George Zimmerman Was the Guest of Honor at a Florida Gun Show	http://www.ryot.org/george-zimmerman-signs-autographs-at-a-florida-gun-show/597725	RYOT	e
2181	George Zimmerman fails to make 'a killing' at gun show	http://www.examiner.com/article/george-zimmerman-fails-to-make-a-killing-at-gun-show\?cid=rss	Examiner.com	e
2182	This Image of George Zimmerman Signing Autographs Is Everything That's  ...	http://www.policymic.com/articles/84833/this-image-of-george-zimmerman-signing-autographs-is-everything-that-s-wrong-with-america	PolicyMic	e
2183	George Zimmerman signs autographs at Orlando gun show	http://thegrio.com/2014/03/10/george-zimmerman-signs-autographs-at-orlando-gun-show/	The Grio	e
2184	Gun show switches venues after George Zimmerman controversy	http://www.guns.com/2014/03/10/gun-show-switches-venues-george-zimmerman-controversy/	Guns.com	e
2185	Zimmerman Signed Autographs at a Florida Gun Show	http://blogtown.portlandmercury.com/BlogtownPDX/archives/2014/03/10/zimmerman-signed-autographs-at-a-florida-gun-show	The Portland Mercury \(blog\)	e
2186	The World Is Getting It Wrong! George Zimmerman Was The Guest Of Honor  ...	http://perezhilton.com/2014-03-10-george-zimmerman-appeared-at-gun-show-and-signed-autographs-for-his-fans	PerezHilton.com	e
2187	George Zimmerman Signed Autographs At Florida Gun Show	http://blogs.browardpalmbeach.com/pulp/2014/03/george_zimmerman_signed_autogr.php	New Times Broward-Palm Beach \(blog\)	e
2188	George Zimmerman's bloody autograph	http://www.washingtonpost.com/blogs/post-partisan/wp/2014/03/10/george-zimmermans-bloody-autograph/	Washington Post \(blog\)	e
2189	"George Zimmerman signs autographs, poses for pictures with supporters at  ..."	http://thecelebritycafe.com/feature/2014/03/george-zimmerman-signs-autographs-poses-pictures-supporters-orlando-gun-show	TheCelebrityCafe.com	e
2190	George Zimmerman Signs Autographs at Gun Show Like He's a Hero (VIDEO)	http://thestir.cafemom.com/in_the_news/169435/george_zimmerman_signs_autographs_at	The Stir	e
2191	"'Celebrity' Zimmerman signs autographs at gun show; America, we have a  ..."	http://www.allvoices.com/contributed-news/16685741-guest-of-honor-zimmerman-signs-autographs-at-gun-show-america-we-have-a-problem-video	allvoices	e
2192	George Zimmerman Was The Special Guest At A Florida Gun Show	http://hiphopwired.com/2014/03/10/george-zimmerman-special-guest-florida-gun-show/	Hip-Hop Wired	e
2193	"George Zimmerman Signs Autographs At Gun Show, Says 'There's No Need To  ..."	http://latino.foxnews.com/latino/news/2014/03/10/george-zimmerman-signs-autographs-at-gun-show-says-there-no-need-to-be-angry/	Fox News Latino	e
2194	Disgraceful: Zimmerman Signs Autographs at Gun Show	http://www.ringoffireradio.com/2014/03/disgraceful-zimmerman-signs-autographs-gun-show/	Ring of Fire	e
2195	See What George Zimmerman Is Doing For Money Now	http://politix.topix.com/news/10863-see-what-george-zimmerman-is-doing-for-money-now	Politix	e
2196	George Zimmerman signs fan autographs as 'guest of honour' at gun show in  ...	http://www.independent.co.uk/news/people/news/george-zimmerman-signs-fan-autographs-as-guest-of-honour-at-gun-show-in-florida-9181719.html	The Independent	e
2197	George Zimmerman Was the Celebrity Guest at a Florida Gun Show	http://nymag.com/daily/intelligencer/2014/03/george-zimmerman-was-gun-shows-celebrity-guest.html	New York Magazine	e
2198	"George Zimmerman Was the ""Guest of Honor"" at a Florida Gun Show"	http://gawker.com/george-zimmerman-was-the-guest-of-honor-at-a-florida-1540376030	Gawker	e
2199	Zimmerman signs autographs at gun show	http://www.whas11.com/news/national/Zimmerman-signs-autographs-at-gun-show-249283321.html	WHAS 11.com \(subscription\)	e
2200	George Zimmerman is 'guest of honor' at Florida gun show	http://www.upi.com/Odd_News/2014/03/10/George-Zimmerman-is-guest-of-honor-at-Florida-gun-show/1801394457033/	UPI.com	e
2201	Man Who Got Away With Murder Signs Autographs at Gun Show	http://hypervocal.com/news/2014/zimmerman-gun-show/	HyperVocal	e
2202	Infamous George Zimmerman signs autographs at The Arms Room on Saturday	http://www.examiner.com/article/infamous-george-zimmerman-signs-autographs-at-the-arms-room-on-saturday\?cid=rss	Examiner.com	e
2203	George Zimmerman Was the 'Special Guest' at a Florida Gun Show	http://www.thewire.com/national/2014/03/george-zimmerman-was-special-guest-florida-gun-show/358975/	The Wire	e
2204	George Zimmerman appearance at Florida gun show draws blanks	http://www.rawstory.com/rs/2014/03/09/george-zimmerman-appearance-at-florida-gun-show-draws-blanks/	Raw Story	e
2205	George Zimmerman interviewed at Orlando gun shop	"http://www.orlandosentinel.com/news/local/trayvon-martin/os-george-zimmerman-interview-fox-20140308,0,4473523.story"	Orlando Sentinel	e
2206	Exclusive: George Zimmerman speaks with Fox 35 News	http://www.myfoxorlando.com/story/24923386/george-zimmerman-speaks-with-fox-35-news	MyFoxOrlando.com	e
2207	Zimmerman a factor in moving gun show?	http://www.kcra.com/national/Zimmerman-a-factor-in-moving-gun-show/24865154	KCRA Sacramento	e
2208	Orlando gun show canceled after GEORGE ZIMMERMAN was named as  ...	http://www.dailymail.co.uk/news/article-2575787/Orlando-gun-canceled-GEORGE-ZIMMERMAN-named-featured-guest.html	Daily Mail	e
2209	"New Game Of Thrones Trailer: Daenerys Has Massive Dragons, Sansa Gets Teary"	"http://www.thehothits.com/news/45325/new-game-of-thrones-trailer:-daenerys-has-massive-dragons,-sansa-gets-teary"	The Hot Hits	e
2210	New Trailer of 'Game of Thrones' Promises Spectacular Season 4 Released  ...	http://au.ibtimes.com/articles/542678/20140311/game-thrones-trailer-hbo-series-action-cgi.htm	International Business Times AU	e
2211	'Game Of Thrones': New Season 4 Trailer Debuts	http://ph.celebrity.yahoo.com/news/game-thrones-season-4-trailer-debuts-133146409.html	Yahoo Philippines News	e
2212	Game of Thrones season 4 trailer promises vengeance and justice	http://metro.co.uk/2014/03/10/game-of-thrones-season-4-trailer-promises-vengeance-and-justice-4508354/	Metro	e
2213	'Game of Thrones': Catch up with the characters via this season four trailer (+video)	http://www.csmonitor.com/Books/chapter-and-verse/2014/0310/Game-of-Thrones-Catch-up-with-the-characters-via-this-season-four-trailer-video	Christian Science Monitor	e
2214	"Game of Thrones Season 4 Spoilers, Rumors and News: Trailer Video Sparks  ..."	http://www.breathecast.com/articles/game-of-thrones-season-4-spoilers-update-new-trailer-sparks-question-who-will-obtain-vengeance-in-this-new-chapter-14473/	BREATHEcast	e
2215	"HBO Unveils New Season 4 ""Game of Thrones"" Trailer: Watch Here!"	http://emag.co.uk/hbo-unveils-new-season-4-game-of-thrones-trailer-watch-here/79502	Emag.co.uk	e
2216	'Game of Thrones' Season 4 Trailer: ?ǣWhat Good Is Power If You Cannot Protect  ...	http://www.tvequals.com/2014/03/10/game-of-thrones-season-4-trailer-what-good-is-power-if-you-cannot-protect-the-ones-you-love/	TV Equals	e
2217	Game of Thrones intensifies in latest season 4 trailer - watch	http://www.digitalspy.com/tv/s151/game-of-thrones/news/a556434/game-of-thrones-intensifies-in-latest-season-4-trailer-watch.html	Digital Spy	e
2218	Fourth Trailer For 'Game Of Thrones' Season Four Is Released (Watch It!	http://www.starpulse.com/news/Kevin_Blair/2014/03/10/fourth_trailer_for_game_of_thrones_sea	Starpulse.com	e
2219	Game of Thrones Season 4 'Secrets' Trailer Sizzles Plus Premiere Date	http://www.thehdroom.com/news/Game-of-Thrones-Season-4-Secrets-Trailer-Sizzles-Plus-Premiere-Date/13872	TheHDRoom	e
2220	"Game Of Thrones: New Season Four Trailer Offers 'Secrets,' 'Revenge' ?�� And  ..."	http://www.inquisitr.com/1166711/game-of-thrones-new-season-four-trailer-offers-secrets-revenge-and-really-big-dragon/	The Inquisitr	e
2221	Watch: a new trailer for Game of Thrones	http://www.dailylife.com.au/dl-people/celebrity-news/watch-a-new-trailer-for-game-of-thrones-20140311-34iiz.html	Daily Life	e
2222	"New 'Game of Thrones' Season 4 Teaser: CGI Armies, Massive Dragons"	http://www.rollingstone.com/movies/videos/new-game-of-thrones-season-4-teaser-cgi-armies-massive-dragons-20140310	RollingStone.com	e
2223	Game of Thrones season 4 SPOILERS! Here's FOUR things we learned from the  ...	http://primetime.unrealitytv.co.uk/game-thrones-season-4-spoilers-heres-four-things-learned-epic-new-trailer/	Unreality TV	e
2224	"New 'Game of Thrones' Trailer Teases Action, Vengeance (WATCH)"	http://variety.com/2014/tv/news/new-game-of-thrones-trailer-teases-action-vengence-watch-1201128697/	Variety	e
2225	New Game of Thrones season 4 trailer	http://www.hypable.com/2014/03/09/new-trailer-hits-for-game-of-thrones-season-4/	Hypable	e
2226	Secrets rule Westeros in new `Games of Thrones' trailer	http://www.timesherald.com/arts-and-entertainment/20140310/secrets-rule-westeros-in-new-games-of-thrones-trailer	The Times Herald	e
2227	Here's Another 'Game of Thrones' Trailer (But This Time With More Dragons!)	http://www.celebuzz.com/2014-03-10/heres-another-game-of-thrones-trailer-but-this-time-with-more-dragons/	Celebuzz	e
2228	'Game Of Thrones' Season 4 Trailer #3 Released	http://www.geeksofdoom.com/2014/03/10/game-thrones-season-4-trailer-3-released	Geeks of Doom	e
2229	Secrets rule Westeros in new 'Games of Thrones' trailer	http://www.troyrecord.com/arts-and-entertainment/20140310/secrets-rule-westeros-in-new-games-of-thrones-trailer	Troy Record	e
2230	'Game of Thrones' Trailer: 'Keep Your Foes Confused' (Video)	http://www.hollywoodreporter.com/live-feed/video-game-thrones-season-4-687304	Hollywood Reporter	e
2231	HBO Unveils 'Catch The Throne' Mixtape Inspired By 'Game of Thrones'	http://www.craveonline.com/tv/articles/657559-hbo-unveils-catch-the-throne-mixtape-inspired-by-game-of-thrones	Crave Online	e
2232	Tyrion Lannister revealed as nation's favourite Game of Thrones character	http://www.atvtoday.co.uk/p52857-hbo/	ATV Today	e
2233	The World is Falling Apart in the 3rd Trailer for Game of Thrones Season 4	http://filmonic.com/world-falling-apart-3rd-trailer-game-thrones-season-4	Filmonic	e
2234	HBO Releases New 'Game Of Thrones' Season 4 Trailer With More Action And  ...	http://www.huffingtonpost.com/2014/03/10/game-of-thrones-season-4-trailer_n_4933829.html	Huffington Post	e
2235	Catch The Throne Hip-Hop Mixtape Drops to Pick Up New Game of Thrones Fans	http://blogs.sfweekly.com/exhibitionist/2014/03/catch_the_throne_drops_to_pick.php	SF Weekly \(blog\)	e
2236	"'Game of Thrones' Season 4 Trailer, Plus New Plot Details"	http://www.slashfilm.com/game-of-thrones-season-4-trailer/	\/FILM	e
2237	"Game of Thrones Season 4 Start Date, Premiere & Release Date: New Trailer  ..."	http://www.latinpost.com/articles/8638/20140310/game-thrones-season-4-start-date-premiere-release-new-trailer.htm	Latin Post	e
2238	"Forget Spring, it's Winter in Game of Thrones ?ǣSecret?ǥ trailer of doom"	http://theslanted.com/2014/03/14058/forget-spring-its-winter-in-game-of-thrones-secret-trailer-of-doom/	The Slanted	e
2239	"'Game of Thrones' trailer: Season 4 promises conquest, betrayal, dragons"	http://herocomplex.latimes.com/tv/game-of-thrones-trailer-season-4-promises-conquest-betrayal-dragons/	Los Angeles Times	e
2240	"'Game of Thrones' season 4 trailer: Once more, with dragons!"	http://cartermatt.com/113098/game-thrones-season-4-trailer-dragons/	CarterMatt.com	e
2241	'Game Of Thrones': New Trailer Reveals Fresh Threats & Big Dragons	http://hollywoodlife.com/2014/03/10/game-of-thrones-new-trailer-season-4-spoilers/	Hollybaby	e
2242	Third 'Game Of Thrones' Season Four Trailer Debuts	http://www.fandompost.com/2014/03/10/third-game-of-thrones-season-four-trailer-debuts/	The Fandom Post	e
2243	'Game of Thrones' season 4: Trailer No. 3 released - watch (Video)	http://www.ontheredcarpet.com/Game-of-Thrones-season-4:-Trailer-No--3-released---watch-Video/9460170	OnTheRedCarpet.com	e
